RowNumber	CustomerId	CreditScore	Geography	Gender	Age	Tenure	Balance	HasCrCard	IsActiveMember	EstimatedSalary	Exited	NumOfProducts	Surname	Linear Regression	Random Forest
3913.0	15655590.0	581.0	Spain	Male	46.0	2.0	79385.21	0	0	188492.82	0	2.0	Garcia	1.5185662388126286	1.7333333333333332
5199.0	15660768.0	604.0	France	Male	40.0	1.0	84315.02	0	0	36209.1	0	1.0	L?	1.4480241653409474	1.325
8847.0	15616365.0	571.0	France	Female	53.0	2.0	0.0	1	0	28045.77	0	2.0	Obiuto	1.7523910910049652	1.94
260.0	15607178.0	850.0	Germany	Male	38.0	3.0	54901.01	1	1	140075.55	0	1.0	Welch	1.722214027234812	1.0666666666666667
3791.0	15756751.0	596.0	Spain	Female	54.0	0.0	78126.28	1	1	153482.91	1	1.0	Griffiths	1.473600442789086	1.05
9203.0	15735782.0	528.0	France	Male	31.0	9.0	120962.59	1	0	5419.31	0	1.0	MacDonald	1.3288697561810756	1.2
488.0	15613772.0	542.0	France	Male	39.0	3.0	135096.77	1	1	14353.43	1	1.0	Dalrymple	1.171828171595319	1.0666666666666667
7908.0	15688157.0	683.0	Germany	Female	39.0	2.0	47685.47	1	1	86019.48	0	2.0	Padovano	1.795193628816048	1.7833333333333337
519.0	15775912.0	698.0	France	Male	48.0	4.0	101238.24	0	1	177815.87	1	2.0	Mazzanti	1.369881672599665	1.5875
8343.0	15773876.0	655.0	France	Female	34.0	3.0	0.0	1	0	159638.77	0	2.0	Tung	1.8130880312761117	1.9
312.0	15702919.0	729.0	Germany	Male	30.0	6.0	63669.42	1	0	145111.37	0	1.0	Collins	1.718334462802951	1.1333333333333333
3232.0	15587177.0	646.0	France	Male	36.0	6.0	124445.52	1	0	88481.32	0	1.0	Lloyd	1.305770694514341	1.0
7933.0	15812365.0	850.0	France	Male	40.0	8.0	102800.65	1	0	60811.56	0	1.0	Greco	1.4104532682814648	1.3
7458.0	15668889.0	665.0	Germany	Female	43.0	2.0	116322.27	1	0	35640.12	1	4.0	Galgano	1.4979782707630362	2.65
9784.0	15680430.0	601.0	Germany	Female	49.0	4.0	96252.98	1	0	104263.82	0	2.0	Ajuluchukwu	1.6540472193153393	1.8
5184.0	15621440.0	694.0	France	Male	38.0	1.0	0.0	0	1	156858.2	0	2.0	Soto	1.7535466076813186	1.7666666666666664
8077.0	15590349.0	732.0	France	Female	36.0	9.0	0.0	0	0	3749.0	1	1.0	Rowland	1.701571092706176	1.1833333333333333
6502.0	15761364.0	679.0	France	Male	30.0	9.0	0.0	1	0	157871.55	0	2.0	Nkemjika	1.7757704650963215	1.8666666666666665
6791.0	15599074.0	487.0	Spain	Female	40.0	6.0	136093.74	0	1	193408.43	0	1.0	Ma	1.3609239118072158	1.2333333333333334
7773.0	15614168.0	792.0	Germany	Female	50.0	4.0	146710.76	1	0	16528.4	1	1.0	Alexander	1.3857831284896494	1.0
2738.0	15644724.0	472.0	France	Male	31.0	4.0	58662.92	0	1	73322.0	0	2.0	Fan	1.5294850417678423	1.7166666666666668
7842.0	15789563.0	706.0	Germany	Female	46.0	7.0	111288.18	1	1	149170.25	1	1.0	Fiorentino	1.5597533126312413	1.603333333333333
6262.0	15595162.0	708.0	Spain	Female	35.0	8.0	122570.69	0	0	199005.88	0	1.0	Cattaneo	1.4168771095587316	1.05
8206.0	15800793.0	477.0	Germany	Female	39.0	4.0	182491.57	1	0	185830.72	0	1.0	St Clair	1.4024015019640717	1.5816666666666668
1248.0	15711288.0	512.0	France	Male	24.0	6.0	0.0	1	0	37654.31	0	2.0	Hay	1.714456522546089	1.9666666666666663
9336.0	15739123.0	737.0	Germany	Male	50.0	4.0	127552.85	1	0	4225.11	0	2.0	Mellor	1.4888039369787591	1.825
4195.0	15660524.0	572.0	Germany	Female	54.0	9.0	97382.53	1	1	195771.95	0	1.0	Hu	1.653848542748646	1.4333333333333333
8001.0	15629002.0	747.0	Germany	Male	36.0	8.0	102603.3	1	1	180693.61	0	2.0	Hamilton	1.60552587724067	1.7600000000000002
7378.0	15592999.0	691.0	France	Female	40.0	0.0	115465.98	1	1	60622.61	0	1.0	Reid	1.3600748496243973	1.0
3435.0	15712303.0	692.0	France	Male	66.0	4.0	159732.02	1	1	118188.15	0	1.0	Valentin	1.1994347255997257	1.175
5382.0	15663883.0	850.0	Germany	Male	32.0	9.0	141827.33	1	1	149458.73	0	2.0	Hansen	1.4617648013620659	1.8133333333333332
959.0	15619529.0	531.0	Spain	Male	27.0	8.0	132576.25	0	0	7222.92	0	1.0	Ndukaku	1.275981751623373	1.1166666666666667
417.0	15720559.0	487.0	Germany	Female	61.0	5.0	110368.03	0	0	11384.45	1	1.0	Heath	1.5102555768999164	1.3833333333333333
5742.0	15725036.0	709.0	France	Male	42.0	9.0	118546.71	0	1	77142.85	0	1.0	Jideofor	1.351666169731233	1.025
6728.0	15610416.0	745.0	France	Female	36.0	9.0	0.0	1	0	19605.18	1	1.0	Christie	1.690680382076336	1.1
4382.0	15680370.0	492.0	France	Male	39.0	7.0	0.0	0	1	71323.23	0	2.0	DeRose	1.735206914317478	1.95
5197.0	15670822.0	719.0	France	Female	22.0	7.0	114415.84	1	1	177497.4	0	1.0	Palmer	1.4094656982920304	1.0
1113.0	15714750.0	690.0	France	Female	42.0	3.0	92578.14	0	0	70810.6	0	2.0	Northey	1.4608678513955888	1.7166666666666668
2689.0	15728474.0	558.0	Germany	Male	32.0	4.0	108235.91	1	1	143783.28	0	1.0	Chienezie	1.5683748201495176	1.0125
6473.0	15588419.0	651.0	Germany	Female	34.0	10.0	148962.46	1	0	66389.43	1	1.0	Johnston	1.3927680709786963	1.35
8820.0	15790750.0	592.0	Germany	Male	36.0	10.0	123187.51	0	1	146111.35	0	1.0	Manfrin	1.5629850976749733	1.2666666666666666
7808.0	15568904.0	608.0	Germany	Male	34.0	3.0	106288.54	1	1	36639.25	0	1.0	Kruglova	1.536632170879957	1.205
3411.0	15595937.0	430.0	Germany	Male	36.0	1.0	138992.48	0	0	122373.42	0	2.0	Bruno	1.4672137281841597	1.9
81.0	15706021.0	665.0	France	Female	34.0	1.0	96645.54	0	0	171413.66	0	2.0	Buley	1.4743832967361046	1.7941666666666667
4614.0	15792565.0	745.0	France	Female	46.0	7.0	0.0	1	1	67769.94	0	2.0	Duncan	1.7670635929082927	1.9
1374.0	15771942.0	528.0	Germany	Female	46.0	9.0	135555.66	1	0	133146.03	1	1.0	Tikhonov	1.4634342039731059	1.0333333333333332
1510.0	15638149.0	528.0	France	Male	37.0	6.0	103772.45	1	0	197111.99	0	1.0	Rowley	1.4101654205273717	1.15
6443.0	15719212.0	491.0	France	Male	33.0	5.0	83134.3	1	0	187946.55	0	1.0	T'ien	1.5000326027118183	1.3073809523809525
3071.0	15794661.0	674.0	Spain	Male	32.0	2.0	0.0	1	0	140579.17	0	2.0	Liu	1.7686314298935237	1.85
3016.0	15591433.0	674.0	Germany	Male	43.0	8.0	85957.88	1	0	8757.39	0	2.0	Miles	1.596226627253418	1.875
4823.0	15805704.0	745.0	France	Female	32.0	2.0	0.0	0	1	179705.13	1	4.0	Murphy	1.758654092677494	2.805
7822.0	15686588.0	777.0	France	Female	28.0	2.0	134571.5	0	1	118313.38	0	1.0	Manfrin	1.3432961124699443	1.3083333333333331
93.0	15809248.0	524.0	France	Female	36.0	10.0	0.0	1	0	109614.57	0	2.0	Cole	1.7814644954348975	1.9666666666666663
9421.0	15637324.0	657.0	France	Female	28.0	7.0	0.0	0	1	5177.62	0	2.0	Kay	1.759097723535036	1.8649999999999998
6600.0	15739578.0	850.0	France	Male	49.0	6.0	128663.9	1	0	65769.3	1	1.0	Chiazagomekpere	1.2532800852522743	1.2
4443.0	15766163.0	676.0	France	Male	38.0	1.0	0.0	0	1	35644.79	0	2.0	Zotova	1.7296841408952612	2.0
7602.0	15693382.0	828.0	France	Male	31.0	9.0	0.0	0	1	164257.37	0	1.0	Muir	1.7775062003492388	1.2083333333333333
3835.0	15704819.0	734.0	Spain	Female	39.0	6.0	92126.26	0	0	112973.34	0	2.0	Ositadimma	1.4948933365887445	1.6600000000000001
9702.0	15636912.0	678.0	Spain	Male	38.0	3.0	124483.53	1	0	126253.31	0	1.0	Sneddon	1.350428437394272	1.05
4322.0	15794257.0	651.0	France	Male	34.0	4.0	91562.99	1	1	123954.15	0	1.0	Hsiung	1.4433548303517973	1.1
3394.0	15600626.0	710.0	France	Male	30.0	6.0	0.0	1	1	8991.17	0	2.0	Bradley	1.6885704860326674	1.8666666666666665
4752.0	15763256.0	661.0	Germany	Female	64.0	8.0	128751.65	1	0	189398.18	1	2.0	Sheppard	1.510984032277756	1.425
7229.0	15707602.0	539.0	France	Female	47.0	2.0	127286.04	1	1	166929.43	1	2.0	Macleod	1.310572921057944	1.85
9191.0	15798943.0	646.0	France	Female	46.0	8.0	0.0	1	0	133059.15	0	2.0	Alexander	1.8127554023941377	1.98
2361.0	15670205.0	518.0	Germany	Female	41.0	5.0	110624.99	1	0	89327.67	0	1.0	Boyd	1.579239586892883	1.4
1148.0	15671209.0	593.0	Germany	Female	29.0	5.0	101713.84	1	0	134594.99	0	3.0	Holden	1.6206227025161353	2.208333333333333
5666.0	15766064.0	559.0	France	Male	33.0	9.0	111060.05	1	0	110371.84	0	2.0	Komarova	1.3880239125053526	1.7
8075.0	15789557.0	817.0	Germany	Female	27.0	7.0	129810.6	1	1	59259.44	0	1.0	Howell-Price	1.5291694985847022	1.35
4943.0	15784687.0	592.0	France	Male	36.0	1.0	126477.42	0	0	179718.17	0	1.0	Simmons	1.3669705354721178	1.1
3663.0	15628123.0	632.0	France	Female	28.0	5.0	118890.81	0	1	145157.97	0	1.0	Robinson	1.3871380173504777	1.2399999999999998
1563.0	15600991.0	694.0	Germany	Male	31.0	6.0	109052.59	1	1	19448.93	1	2.0	Artemieva	1.4512555516792034	1.46
4113.0	15763107.0	700.0	France	Female	30.0	9.0	0.0	1	1	174971.64	0	1.0	Little	1.7988376584752237	1.275
9050.0	15584288.0	629.0	France	Female	33.0	6.0	0.0	1	1	59129.72	0	2.0	Hung	1.7537163602951378	2.0
9276.0	15749265.0	427.0	Germany	Male	42.0	1.0	75681.52	1	1	57098.0	0	1.0	Carslaw	1.668985731617467	1.4666666666666668
8538.0	15800068.0	801.0	Spain	Female	46.0	6.0	0.0	1	1	170008.74	0	2.0	Cooper	1.8212943629060658	1.8583333333333336
795.0	15776807.0	654.0	France	Male	29.0	1.0	0.0	1	0	180345.44	0	1.0	Brennan	1.7620754061757073	1.15
5854.0	15765300.0	596.0	Germany	Male	40.0	5.0	62389.03	1	0	148623.43	1	3.0	L?	1.6885034172696471	2.699047619047619
7619.0	15752601.0	578.0	France	Female	40.0	7.0	0.0	0	0	102233.73	0	2.0	McCulloch	1.8068504669179033	1.8333333333333333
1594.0	15741728.0	591.0	Spain	Male	36.0	7.0	135216.8	1	1	122022.89	0	1.0	Atkins	1.2946050530222355	1.15
7418.0	15736533.0	730.0	Germany	Female	37.0	5.0	124053.03	1	0	118591.67	0	1.0	Monaldo	1.5666836907295105	1.5
5267.0	15784700.0	811.0	France	Male	31.0	7.0	117799.28	1	1	182372.35	0	1.0	Chikelu	1.3782224899985327	1.1666666666666665
7147.0	15646594.0	749.0	France	Male	41.0	5.0	57568.94	1	1	61128.29	0	1.0	Ali	1.5281290435513264	1.145
89.0	15622897.0	646.0	France	Female	46.0	4.0	0.0	1	0	93251.42	1	3.0	Sharpe	1.6915180100695517	2.300952380952381
8695.0	15742116.0	671.0	Germany	Female	48.0	9.0	116711.06	0	0	76373.38	0	2.0	Torres	1.5985352104194668	1.8666666666666667
9732.0	15627859.0	607.0	Germany	Male	29.0	7.0	102609.0	1	0	163257.44	0	1.0	Nebeolisa	1.6146201268794518	1.08
9446.0	15731951.0	689.0	Spain	Female	28.0	5.0	95328.6	1	0	6129.61	1	1.0	Reilly	1.3982985065944473	1.5666666666666669
6754.0	15568449.0	661.0	Spain	Male	38.0	7.0	143006.7	1	1	15650.89	0	1.0	Fu	1.2298130062466146	1.04
3502.0	15802060.0	646.0	Germany	Female	30.0	10.0	100548.67	0	0	136983.77	0	2.0	Ch'ang	1.6651883016025721	1.8833333333333335
2234.0	15791268.0	565.0	Spain	Male	38.0	0.0	122447.76	0	0	67339.34	0	1.0	Neumann	1.3463228393243003	1.55
2803.0	15723299.0	774.0	France	Male	53.0	4.0	113709.28	1	1	153887.93	1	1.0	Sorokina	1.3067042282655712	1.0
4424.0	15739857.0	785.0	France	Female	40.0	3.0	0.0	1	1	96832.82	0	2.0	Trentino	1.7671623866860466	2.0
5663.0	15659937.0	703.0	France	Female	40.0	7.0	0.0	0	1	122518.5	0	2.0	Otutodilinna	1.7868435768496873	1.8666666666666665
7170.0	15684722.0	490.0	France	Male	34.0	5.0	122952.9	0	0	154360.97	0	2.0	Fraser	1.368768350521549	1.719047619047619
8337.0	15788480.0	786.0	Germany	Female	33.0	0.0	122325.58	0	0	34712.34	1	1.0	Pagnotto	1.5076238620274667	1.15
2148.0	15574167.0	665.0	France	Male	33.0	2.0	101286.11	1	1	159840.51	0	1.0	Fox	1.3887559091539485	1.0
7969.0	15712068.0	592.0	Spain	Male	45.0	8.0	84692.5	0	1	67214.02	0	1.0	Wan	1.4757132920533802	1.0
6551.0	15617331.0	637.0	Germany	Female	39.0	3.0	109698.41	1	1	88391.29	1	1.0	Sergeyeva	1.5195373838406532	1.0
7643.0	15654760.0	811.0	France	Male	40.0	1.0	101514.89	1	1	121765.0	0	1.0	Su	1.4003947128621632	1.0333333333333332
6164.0	15581323.0	488.0	Germany	Female	28.0	7.0	139246.22	1	0	106799.49	0	2.0	White	1.4927161771655115	1.7333333333333336
1495.0	15808189.0	449.0	France	Male	52.0	6.0	0.0	0	1	123622.0	0	2.0	Woodard	1.7565012523028047	1.7333333333333336
7696.0	15629985.0	723.0	Germany	Female	47.0	10.0	90450.0	0	0	103379.31	1	2.0	Eidson	1.6214898515424376	1.655
7094.0	15644453.0	606.0	Germany	Female	41.0	4.0	132670.53	1	0	156476.36	1	1.0	Loggia	1.4795341712734622	1.275
1409.0	15579062.0	707.0	France	Male	32.0	9.0	0.0	0	0	30807.02	0	2.0	Chu	1.7128113921495556	1.925
6691.0	15579223.0	573.0	Germany	Male	30.0	8.0	127406.5	1	0	192950.6	0	1.0	Niu	1.5271770957898954	1.4666666666666668
3401.0	15750874.0	676.0	France	Male	31.0	3.0	78990.15	1	1	124777.14	0	1.0	Onyemere	1.4772273403820217	1.175
109.0	15602312.0	605.0	Spain	Male	33.0	5.0	150092.8	0	0	71862.79	0	1.0	Walkom	1.2308906423845074	1.0892857142857142
5636.0	15746662.0	568.0	Spain	Female	27.0	1.0	116320.68	0	1	45563.94	0	1.0	Maduabuchim	1.3909746450571587	1.1
8482.0	15747558.0	729.0	Spain	Female	38.0	10.0	0.0	1	0	189727.12	0	2.0	Bryant	1.8343555929707727	1.9333333333333331
6604.0	15683213.0	554.0	France	Female	35.0	10.0	74988.59	0	1	190155.13	0	2.0	Bergamaschi	1.5663154633131455	1.5333333333333334
1091.0	15604304.0	539.0	Germany	Female	34.0	4.0	91622.42	1	1	136603.42	0	1.0	Perry	1.636353192814016	1.22
5560.0	15729557.0	850.0	Germany	Male	36.0	5.0	119984.07	1	0	191535.11	1	1.0	Olisaemeka	1.5048637441333594	1.0
9412.0	15796115.0	689.0	Germany	Female	40.0	4.0	78119.59	1	0	119259.34	1	4.0	Forbes	1.674365877354274	2.7824242424242422
8143.0	15752502.0	615.0	France	Male	41.0	4.0	130385.82	0	1	130661.95	0	1.0	Cooke	1.336282162842208	1.04
8664.0	15736578.0	539.0	France	Male	39.0	1.0	0.0	1	1	28184.7	0	1.0	Hamilton	1.7224286120143109	1.3166666666666667
6596.0	15734948.0	601.0	Spain	Male	24.0	7.0	0.0	0	0	144660.42	0	2.0	Igwebuike	1.7919347869675177	1.9
624.0	15773456.0	678.0	Germany	Male	36.0	3.0	145747.67	0	1	89566.74	0	2.0	Lazareva	1.4380644210220521	1.8
6871.0	15762793.0	850.0	Germany	Female	36.0	0.0	136980.23	1	1	99019.65	0	2.0	Jones	1.5055451533102897	1.7416666666666667
4814.0	15723858.0	517.0	Spain	Male	39.0	3.0	0.0	0	1	12465.51	0	2.0	Schiavone	1.7298490073024015	1.8916666666666668
6553.0	15636407.0	793.0	Germany	Female	34.0	5.0	127758.09	1	0	143357.03	0	1.0	Beatham	1.5480488118681994	1.3966666666666667
7530.0	15575430.0	579.0	France	Female	33.0	1.0	118392.75	1	1	157564.75	0	1.0	Robson	1.380899420461269	1.2
5796.0	15565891.0	709.0	France	Male	39.0	8.0	0.0	1	0	56214.09	0	2.0	Dipietro	1.7171091346006346	2.1149999999999998
7437.0	15671534.0	646.0	Germany	Female	57.0	6.0	90212.0	1	0	13911.27	1	1.0	Hovell	1.5802593580785502	1.395757575757576
4218.0	15583840.0	587.0	Germany	Male	35.0	5.0	121863.61	1	1	23481.69	1	1.0	Okechukwu	1.4149038259461002	1.1
5941.0	15791958.0	849.0	France	Female	41.0	6.0	0.0	1	1	169203.51	1	2.0	Mazzi	1.7448785625641625	1.814166666666667
8501.0	15584785.0	660.0	France	Male	37.0	2.0	97324.91	1	0	23291.83	0	1.0	Ogochukwu	1.3881870793830497	1.2133333333333334
6429.0	15577423.0	627.0	Germany	Female	39.0	5.0	124586.93	1	0	93132.61	1	1.0	Mosley	1.4773614922674465	1.0
6827.0	15727361.0	547.0	France	Female	51.0	1.0	0.0	1	1	56908.41	0	2.0	Chiemela	1.7583262355091818	1.9666666666666663
4131.0	15731669.0	554.0	France	Male	39.0	2.0	129709.62	1	0	173197.12	0	1.0	Szabados	1.331807905419018	1.025
7802.0	15798844.0	678.0	France	Male	54.0	7.0	128914.97	0	0	191746.23	1	1.0	Chijindum	1.3178048246395808	1.1
7754.0	15777616.0	605.0	Germany	Male	28.0	10.0	113690.83	1	0	33114.24	0	1.0	Pisani	1.549966130893761	1.325
4722.0	15695034.0	757.0	France	Female	44.0	4.0	123322.15	1	0	137136.29	0	1.0	Christie	1.374167552065645	1.16
1651.0	15718106.0	625.0	France	Male	34.0	6.0	0.0	0	0	197283.2	0	2.0	Kelley	1.7805718216348276	1.9
4141.0	15762048.0	841.0	Germany	Female	33.0	7.0	154969.79	1	1	99505.75	0	2.0	Yuan	1.4425218791482428	1.95
1618.0	15801062.0	557.0	Spain	Female	40.0	4.0	0.0	0	1	105433.53	0	2.0	Matthews	1.7936441305622939	1.7
2030.0	15666043.0	520.0	France	Male	33.0	4.0	156297.58	1	1	166102.61	0	2.0	Mackey	1.219129716743249	1.4152380952380954
8518.0	15671800.0	688.0	France	Male	20.0	8.0	137624.4	1	1	197582.79	0	2.0	Robinson	1.3151444864295287	1.6133333333333333
4576.0	15756926.0	833.0	Germany	Male	29.0	1.0	96462.25	0	1	48986.18	0	2.0	Atherton	1.5984701915368773	1.875
3993.0	15602811.0	730.0	Germany	Male	38.0	0.0	38848.19	0	0	94003.11	0	2.0	Chioke	1.793696403226578	1.75
7377.0	15765093.0	704.0	France	Male	23.0	6.0	166594.78	1	1	155823.2	0	1.0	Coates	1.2110087738905277	1.1833333333333331
6150.0	15670066.0	643.0	Spain	Male	34.0	6.0	0.0	1	1	116046.22	0	2.0	Ibezimako	1.748623967562834	1.8
4909.0	15806256.0	540.0	France	Male	48.0	2.0	109349.29	1	0	88703.04	1	1.0	Jackson	1.3253966260693593	1.2666666666666666
5027.0	15673223.0	626.0	France	Male	44.0	10.0	0.0	0	0	164287.86	0	2.0	Hou	1.777056337515129	1.925
8261.0	15627830.0	640.0	Germany	Female	30.0	5.0	32197.64	0	1	141446.01	0	1.0	Nikitina	1.8755452114372273	1.3166666666666669
4732.0	15622230.0	705.0	France	Female	35.0	3.0	0.0	0	1	66331.01	0	2.0	Cribb	1.759329898128663	1.7916666666666665
7549.0	15658504.0	584.0	Germany	Female	62.0	9.0	137727.34	0	1	121102.9	0	2.0	Chiawuotu	1.5189160948386362	1.9666666666666668
8135.0	15761783.0	577.0	France	Male	41.0	6.0	0.0	1	1	167621.18	0	1.0	Shah	1.771444200467735	1.1
1607.0	15714080.0	566.0	Germany	Female	40.0	2.0	97001.36	1	0	154486.01	0	2.0	Goliwe	1.646189785753143	1.9416666666666664
4774.0	15709451.0	646.0	Germany	Female	35.0	1.0	121952.75	1	1	142839.82	0	2.0	Gordon	1.5581417859650053	1.7850000000000001
8110.0	15640133.0	661.0	France	Female	34.0	0.0	0.0	1	0	185555.63	0	2.0	Pai	1.802908501828743	2.0
6952.0	15738889.0	658.0	France	Male	42.0	8.0	102870.93	0	1	103764.55	1	1.0	Shih	1.3591701900812296	1.0
6005.0	15802088.0	521.0	Spain	Female	22.0	10.0	0.0	1	1	101311.95	0	1.0	Grant	1.7969791684913956	1.5458333333333332
7729.0	15637857.0	616.0	France	Female	31.0	8.0	0.0	0	1	76456.17	0	1.0	Woolacott	1.7772858263313824	1.5566666666666666
3542.0	15637169.0	838.0	Spain	Female	67.0	4.0	103267.8	1	1	78310.04	0	1.0	Maclean	1.4105288261370683	1.0
389.0	15748936.0	709.0	Spain	Female	45.0	2.0	0.0	0	1	162922.65	0	2.0	Whitehead	1.8001936173093092	1.9166666666666667
1795.0	15606841.0	823.0	France	Male	38.0	1.0	0.0	1	0	156603.7	0	2.0	Ibbott	1.7368193469088775	1.975
8732.0	15769125.0	727.0	Spain	Female	41.0	10.0	0.0	0	1	47468.56	0	2.0	Palerma	1.796762348339639	1.9
4920.0	15625941.0	682.0	Spain	Female	50.0	10.0	128039.01	1	1	102260.16	0	1.0	Gray	1.3439526007405755	1.16
5538.0	15735346.0	527.0	Germany	Female	41.0	10.0	136733.24	1	1	57589.29	0	1.0	Wallace	1.4930516249311203	1.3333333333333335
3873.0	15620123.0	605.0	France	Male	39.0	6.0	111169.91	0	0	9641.4	0	1.0	Christie	1.3448104485962524	1.1
8869.0	15708357.0	649.0	Spain	Female	38.0	8.0	0.0	1	0	103760.53	0	1.0	Chapman	1.802299557449316	1.225
2255.0	15585533.0	679.0	France	Male	36.0	6.0	147733.64	0	1	172501.38	0	1.0	Calabrese	1.2562116853062437	1.2583333333333333
3413.0	15782802.0	582.0	Germany	Male	26.0	6.0	114450.32	1	1	14081.64	0	1.0	Beneventi	1.5167074260598006	1.1
5460.0	15617507.0	530.0	Spain	Female	36.0	7.0	0.0	1	0	80619.09	0	2.0	Wilson	1.7736938681497125	1.9
4956.0	15581525.0	775.0	Germany	Male	33.0	3.0	83501.66	1	0	128841.31	0	2.0	Walker	1.644374241585984	1.8805555555555558
7397.0	15603565.0	603.0	Spain	Female	56.0	5.0	90778.76	1	0	162223.67	1	2.0	Mackenzie	1.440069279645668	1.9633333333333334
5415.0	15600357.0	495.0	France	Female	40.0	1.0	140197.71	1	0	150720.39	0	2.0	Findlay	1.311724982189961	1.75
7400.0	15769548.0	668.0	France	Female	37.0	7.0	128645.67	1	0	92149.64	0	1.0	Hyde	1.361560004898525	1.2666666666666668
7415.0	15802869.0	737.0	Germany	Female	45.0	2.0	99169.67	1	1	78650.95	0	2.0	Ball	1.6324491091658992	1.9600000000000002
9101.0	15743075.0	659.0	France	Male	35.0	6.0	0.0	1	1	58879.11	0	2.0	Ko	1.737905504274526	1.9666666666666668
4852.0	15618239.0	530.0	France	Female	48.0	0.0	0.0	1	0	85081.09	0	1.0	Neumann	1.7577653080894742	1.0742857142857143
2026.0	15752953.0	634.0	France	Male	45.0	9.0	0.0	0	0	17622.82	0	2.0	Chien	1.7299186148009404	1.8916666666666668
2616.0	15700209.0	486.0	France	Male	63.0	9.0	97009.15	1	1	85101.0	0	1.0	Walker	1.3983385208880807	1.2416666666666667
7389.0	15808023.0	836.0	France	Female	29.0	9.0	133681.78	1	1	153747.73	0	1.0	Remington	1.3609628968549505	1.25
2927.0	15744529.0	510.0	France	Male	63.0	8.0	0.0	1	1	115291.86	0	2.0	Chiekwugo	1.7370403848528462	1.85
1122.0	15672704.0	809.0	France	Female	24.0	4.0	0.0	1	0	193518.76	0	2.0	Jackson	1.791599290362176	1.9107142857142858
2911.0	15746139.0	596.0	France	Male	33.0	2.0	139451.67	0	0	63142.12	0	1.0	Enemuo	1.2769094997806136	1.1
8147.0	15600086.0	717.0	France	Male	48.0	7.0	123764.95	1	1	169952.82	0	1.0	Combs	1.340352567540076	1.0
7384.0	15672912.0	737.0	Spain	Female	39.0	7.0	130051.66	0	0	55356.39	1	2.0	Loggia	1.2997514614677133	1.801666666666667
3483.0	15677377.0	543.0	Spain	Male	37.0	3.0	0.0	1	1	78915.68	0	2.0	Lawrence	1.7274648334484597	1.9464285714285716
796.0	15686870.0	761.0	Germany	Male	36.0	8.0	108239.11	0	0	99444.02	0	2.0	Ball	1.5697937240365496	1.9
1576.0	15636756.0	545.0	France	Male	23.0	2.0	0.0	1	0	189613.12	0	2.0	Marino	1.7522976655898899	1.725
6177.0	15604146.0	608.0	Germany	Female	38.0	8.0	103653.51	1	1	137079.86	0	2.0	Kaodilinakachukwu	1.614038710557982	1.7790476190476188
6267.0	15590097.0	537.0	Spain	Female	33.0	7.0	136082.0	1	0	62746.54	0	1.0	Ch'eng	1.3133292205841118	1.04
2459.0	15813303.0	513.0	Spain	Male	88.0	10.0	0.0	1	1	52952.24	0	2.0	Rearick	1.7332479185060514	1.992857142857143
3313.0	15605684.0	664.0	France	Female	31.0	7.0	104158.84	1	0	134169.85	0	1.0	Phelan	1.425679021444832	1.1
1254.0	15699523.0	499.0	Germany	Female	55.0	4.0	126817.65	1	0	123269.71	0	2.0	Chu	1.5344046153526325	1.9583333333333335
6835.0	15625035.0	703.0	France	Male	50.0	8.0	160139.59	1	1	79314.1	0	2.0	Mills	1.18968682901146	1.6083333333333332
8795.0	15578671.0	706.0	Spain	Female	29.0	1.0	209490.21	1	1	133267.69	1	1.0	Webb	1.0254172353382127	1.8
3838.0	15662533.0	598.0	Spain	Female	23.0	6.0	0.0	1	0	153229.19	0	2.0	Porter	1.7973266117897746	1.9666666666666663
4399.0	15707007.0	743.0	France	Female	39.0	8.0	0.0	1	0	94263.44	0	1.0	Onio	1.7756781420134378	1.3666666666666667
3596.0	15654156.0	722.0	Germany	Female	32.0	5.0	106807.64	1	1	76998.69	0	1.0	Marcelo	1.5806750974569441	1.1
6622.0	15710365.0	646.0	France	Male	50.0	0.0	104129.24	1	0	181794.86	1	2.0	Thomson	1.3646923873258878	1.45
8383.0	15612594.0	599.0	Spain	Male	25.0	3.0	0.0	1	1	120790.02	0	2.0	Ifeanacho	1.7487348617360345	2.0
2125.0	15603851.0	704.0	France	Male	32.0	7.0	127785.17	0	0	184464.7	1	4.0	Galkin	1.2810130855247506	3.3266666666666667
3239.0	15588080.0	675.0	France	Male	54.0	6.0	0.0	1	0	110273.84	1	1.0	Giles	1.6688786774183255	1.105
5404.0	15733169.0	590.0	Spain	Male	22.0	7.0	125265.61	1	1	161253.08	0	1.0	Craig	1.3517490737024171	1.1
5999.0	15644212.0	644.0	Spain	Male	28.0	0.0	0.0	1	0	119419.37	0	2.0	Han	1.752059179898954	1.7399999999999998
5939.0	15679668.0	850.0	Spain	Male	38.0	7.0	115378.94	0	1	162087.82	0	1.0	Yao	1.393083782016015	1.3199999999999998
2046.0	15655238.0	668.0	France	Female	31.0	9.0	0.0	0	0	41291.73	0	2.0	Dellucci	1.7613076111640655	1.9
1579.0	15585047.0	715.0	France	Male	28.0	7.0	160376.61	0	0	196853.11	0	1.0	Onyemere	1.2305239427446493	1.0
15.0	15600882.0	635.0	Spain	Female	35.0	7.0	0.0	1	1	65951.65	0	2.0	Scott	1.7410662306786526	1.9666666666666668
